iter	MultiClass
29849	0.366905508
29850	0.3668995834
29851	0.3668918847
29852	0.3668877661
29853	0.3668812713
29854	0.3668707846
29855	0.3668646066
29856	0.3668621038
29857	0.3668540883
29858	0.3668497162
29859	0.3668450272
29860	0.3668406551
29861	0.3668351742
29862	0.3668335584
29863	0.3668301367
29864	0.3668269052
29865	0.3668224697
29866	0.3668199669
29867	0.3668155948
29868	0.3668083713
29869	0.3668044427
29870	0.3668010528
29871	0.3667888236
29872	0.3667818852
29873	0.3667774815
29874	0.3667706065
29875	0.3667673116
29876	0.3667635731
29877	0.3667555893
29878	0.3667504885
29879	0.3667467817
29880	0.3667367069
29881	0.3667272023
29882	0.36672245
29883	0.3667162087
29884	0.3667119
29885	0.3667021419
29886	0.3666988153
29887	0.3666880118
29888	0.3666837031
29889	0.3666716956
29890	0.3666630148
29891	0.3666594031
29892	0.3666511024
29893	0.3666458432
29894	0.3666407741
29895	0.3666367505
29896	0.3666332972
29897	0.3666289251
29898	0.3666221452
29899	0.3666186602
29900	0.366609916
29901	0.3666052904
29902	0.366603136
29903	0.3665989857
29904	0.366594677
29905	0.3665910969
29906	0.36658023
29907	0.3665750025
29908	0.3665723412
29909	0.3665712007
29910	0.3665674622
29911	0.3665613159
29912	0.3665564686
29913	0.3665535539
29914	0.3665483264
29915	0.3665435107
29916	0.3665373961
29917	0.3665315983
29918	0.3665261174
29919	0.366521777
29920	0.3665185771
29921	0.366512811
29922	0.366510118
29923	0.3665044153
29924	0.3665005818
29925	0.3664946256
29926	0.3664893664
29927	0.3664848042
29928	0.366481636
29929	0.3664785629
29930	0.366472575
29931	0.3664654466
29932	0.3664614546
29933	0.3664535342
29934	0.3664490037
29935	0.3664453919
29936	0.3664373447
29937	0.3664292975
29938	0.3664213454
29939	0.3664149773
29940	0.3664089894
29941	0.3664065816
29942	0.3664019877
29943	0.3663967286
29944	0.3663868438
29945	0.3663818381
29946	0.3663766422
29947	0.3663706227
29948	0.3663641279
29949	0.3663597241
29950	0.366355954
29951	0.3663531343
29952	0.3663460059
29953	0.366340018
29954	0.3663325094
29955	0.3663294679
29956	0.3663240503
29957	0.3663190129
29958	0.3663154645
29959	0.3663124231
29960	0.3663107756
29961	0.3663020314
29962	0.3662971207
29963	0.3662923684
29964	0.366288725
29965	0.3662779848
29966	0.3662717752
29967	0.3662657873
29968	0.3662555224
29969	0.366252671
29970	0.3662480455
29971	0.3662416774
29972	0.3662374954
29973	0.3662319827
29974	0.3662281809
29975	0.3662197852
29976	0.3662162052
29977	0.3662116113
29978	0.366208253
29979	0.366203279
29980	0.3661992237
29981	0.3661933942
29982	0.3661906062
29983	0.3661796126
29984	0.3661771731
29985	0.3661720406
29986	0.3661691893
29987	0.3661625677
29988	0.3661549641
29989	0.3661503385
29990	0.3661477406
29991	0.366145111
29992	0.3661421646
29993	0.3661346877
29994	0.366124296
29995	0.3661219516
29996	0.3661168508
29997	0.3661086769
29998	0.3661046849
29999	0.3660963526
30000	0.3660941349
30001	0.3660916637
30002	0.3660858342
30003	0.3660828244
30004	0.366079878
30005	0.366071514
30006	0.3660670785
30007	0.3660533286
30008	0.3660503188
30009	0.3660452814
30010	0.3660417013
30011	0.3660339076
30012	0.3660282682
30013	0.3660251
30014	0.3660190805
30015	0.3660167043
30016	0.3660131876
30017	0.3660103996
30018	0.366006883
30019	0.3660032712
30020	0.3659975368
30021	0.3659915172
30022	0.3659877471
30023	0.365978496
30024	0.3659735853
30025	0.3659667103
30026	0.3659614828
30027	0.3659492536
30028	0.3659441528
30029	0.3659385134
30030	0.3659328741
30031	0.3659304979
30032	0.3659254605
30033	0.3659184588
30034	0.3659136115
30035	0.3659066731
30036	0.3659011922
30037	0.3658971369
30038	0.3658827216
30039	0.3658783812
30040	0.3658729953
30041	0.3658650748
30042	0.3658593721
30043	0.3658524971
30044	0.3658485052
30045	0.3658436262
30046	0.3658358008
30047	0.3658329177
30048	0.3658304782
30049	0.3658268982
30050	0.3658205935
30051	0.3658181223
30052	0.3658072554
30053	0.3658025348
30054	0.3657998101
30055	0.3657913511
30056	0.3657793753
30057	0.3657758903
30058	0.3657723103
30059	0.3657666075
30060	0.3657622354
30061	0.3657594791
30062	0.3657529526
30063	0.3657484855
30064	0.3657451906
30065	0.3657409769
30066	0.3657383156
30067	0.3657338168
30068	0.3657273854
30069	0.3657216193
30070	0.3657168987
30071	0.3657111326
30072	0.3657074258
30073	0.3657028636
30074	0.3656951649
30075	0.3656924402
30076	0.3656886384
30077	0.3656821753
30078	0.3656782784
30079	0.3656694709
30080	0.3656665878
30081	0.3656637048
30082	0.3656597445
30083	0.3656549606
30084	0.3656508419
30085	0.365640672
30086	0.3656368385
30087	0.3656271122
30088	0.3656238806
30089	0.3656183997
30090	0.3656129821
30091	0.3656081664
30092	0.3656044596
30093	0.365600341
30094	0.3655968877
30095	0.3655928641
30096	0.3655891573
30097	0.3655826625
30098	0.3655767063
30099	0.3655728411
30100	0.3655696096
30101	0.3655626712
30102	0.3655513291
30103	0.3655440106
30104	0.3655400504
30105	0.3655304191
30106	0.3655229422
30107	0.3655172077
30108	0.3655115684
30109	0.3655063725
30110	0.3655014935
30111	0.3654926226
30112	0.3654888208
30113	0.3654844803
30114	0.3654747857
30115	0.3654640772
30116	0.3654598002
30117	0.3654534955
30118	0.3654476343
30119	0.3654438008
30120	0.3654394287
30121	0.3654358803
30122	0.3654304944
30123	0.3654267559
30124	0.3654224155
30125	0.3654168712
30126	0.3654148119
30127	0.3654009035
30128	0.365398464
30129	0.3653958344
30130	0.3653926662
30131	0.3653884209
30132	0.3653863932
30133	0.3653817994
30134	0.3653729601
30135	0.3653688098
30136	0.3653635189
30137	0.3653585765
30138	0.3653523669
30139	0.3653477413
30140	0.3653419119
30141	0.3653331993
30142	0.3653312351
30143	0.3653182455
30144	0.3653135883
30145	0.3653064915
30146	0.365301169
30147	0.3652973671
30148	0.365278358
30149	0.3652760452
30150	0.3652711979
30151	0.3652640061
30152	0.3652580816
30153	0.3652547233
30154	0.3652479434
30155	0.3652419555
30156	0.3652329895
30157	0.3652299164
30158	0.3652253542
30159	0.3652217741
30160	0.365217307
30161	0.3652155328
30162	0.3652113191
30163	0.3652087529
30164	0.3652045392
30165	0.3651993434
30166	0.3651954782
30167	0.3651935139
30168	0.3651901873
30169	0.3651837242
30170	0.3651742513
30171	0.3651698792
30172	0.3651665843
30173	0.3651597093
30174	0.3651568896
30175	0.3651518522
30176	0.365147892
30177	0.3651426962
30178	0.3651383557
30179	0.3651331916
30180	0.3651282175
30181	0.3651228633
30182	0.3651171922
30183	0.3651136756
30184	0.3651065788
30185	0.3651036324
30186	0.365097898
30187	0.3650952367
30188	0.3650914032
30189	0.365086144
30190	0.3650825639
30191	0.3650785403
30192	0.3650723941
30193	0.3650678002
30194	0.3650650755
30195	0.3650571234
30196	0.3650519276
30197	0.3650463515
30198	0.3650430566
30199	0.365039033
30200	0.3650313027
30201	0.3650255049
30202	0.3650219882
30203	0.3650121351
30204	0.3650067492
30205	0.3650038028
30206	0.3649972129
30207	0.3649913201
30208	0.3649857758
30209	0.3649784573
30210	0.3649752891
30211	0.3649725011
30212	0.3649695547
30213	0.3649675904
30214	0.3649586878
30215	0.3649542206
30216	0.3649506723
30217	0.3649483278
30218	0.364943829
30219	0.3649350214
30220	0.3649317265
30221	0.3649271009
30222	0.3649221586
30223	0.364918832
30224	0.3649161707
30225	0.3649094224
30226	0.3648988724
30227	0.3648916489
30228	0.3648876887
30229	0.3648726715
30230	0.3648645926
30231	0.3648612026
30232	0.3648535673
30233	0.36484891
30234	0.3648404827
30235	0.3648324038
30236	0.3648281584
30237	0.3648254654
30238	0.3648173549
30239	0.3648132996
30240	0.3648085156
30241	0.3648057276
30242	0.3648021476
30243	0.3647994229
30244	0.364794734
30245	0.3647875105
30246	0.3647835503
30247	0.3647789248
30248	0.3647709092
30249	0.3647655867
30250	0.3647605176
30251	0.3647572543
30252	0.3647528189
30253	0.3647474963
30254	0.3647432826
30255	0.3647357107
30256	0.3647310851
30257	0.3647264596
30258	0.3647208519
30259	0.3647175886
30260	0.3647106186
30261	0.3647009873
30262	0.3646954113
30263	0.3646875859
30264	0.3646846395
30265	0.3646821049
30266	0.3646772259
30267	0.3646706994
30268	0.3646624938
30269	0.3646557773
30270	0.3646425659
30271	0.3646372117
30272	0.3646313822
30273	0.3646275804
30274	0.3646248241
30275	0.3646196599
30276	0.3646166185
30277	0.3646134819
30278	0.3646095217
30279	0.3646061951
30280	0.3646041992
30281	0.3645979261
30282	0.3645949797
30283	0.3645917799
30284	0.3645886117
30285	0.3645828456
30286	0.3645791388
30287	0.364576129
30288	0.3645724856
30289	0.3645665928
30290	0.3645583238
30291	0.3645550922
30292	0.3645449223
30293	0.3645390295
30294	0.3645309506
30295	0.3645253113
30296	0.3645151414
30297	0.3645093436
30298	0.3645018033
30299	0.3644973045
30300	0.3644891622
30301	0.3644815269
30302	0.3644778201
30303	0.3644728461
30304	0.3644669849
30305	0.3644636266
30306	0.3644592545
30307	0.3644566249
30308	0.3644523162
30309	0.364447659
30310	0.3644427799
30311	0.3644384712
30312	0.3644334338
30313	0.3644281429
30314	0.3644233906
30315	0.3644177829
30316	0.3644137277
30317	0.3644049201
30318	0.3644024172
30319	0.3643990273
30320	0.3643942116
30321	0.3643914236
30322	0.3643881604
30323	0.3643842001
30324	0.3643798914
30325	0.3643753609
30326	0.3643699116
30327	0.3643656346
30328	0.3643605021
30329	0.3643567953
30330	0.3643456116
30331	0.3643397821
30332	0.364333319
30333	0.3643291053
30334	0.3643240362
30335	0.3643202661
30336	0.3643148802
30337	0.3643109516
30338	0.3643049321
30339	0.3642988175
30340	0.3642960928
30341	0.3642939701
30342	0.3642894079
30343	0.3642848141
30344	0.3642797133
30345	0.3642726165
30346	0.3642639991
30347	0.3642601656
30348	0.364257631
30349	0.3642552232
30350	0.364250661
30351	0.3642441662
30352	0.3642400159
30353	0.3642347567
30354	0.3642307965
30355	0.3642259491
30356	0.3642210068
30357	0.3642161911
30358	0.3642083657
30359	0.3642031382
30360	0.3641970236
30361	0.3641906238
30362	0.3641888813
30363	0.3641853013
30364	0.3641811509
30365	0.3641742126
30366	0.3641684782
30367	0.3641636625
30368	0.3641592904
30369	0.3641516234
30370	0.364145287
30371	0.3641421822
30372	0.3641386655
30373	0.3641293827
30374	0.3641262462
30375	0.3641200999
30376	0.3641178188
30377	0.3641123062
30378	0.3641080291
30379	0.3641045125
30380	0.3640953247
30381	0.3640906992
30382	0.3640840776
30383	0.3640797055
30384	0.3640748582
30385	0.3640711831
30386	0.3640677615
30387	0.364057845
30388	0.3640491959
30389	0.3640439684
30390	0.3640395646
30391	0.3640348757
30392	0.3640274621
30393	0.3640246424
30394	0.3640214742
30395	0.3640180526
30396	0.3640106707
30397	0.3640079778
30398	0.3640017047
30399	0.3639968891
30400	0.3639869093
30401	0.3639813016
30402	0.3639794007
30403	0.3639755989
30404	0.3639719238
30405	0.3639620073
30406	0.3639598213
30407	0.3639558611
30408	0.3639513939
30409	0.3639487643
30410	0.3639457545
30411	0.3639416359
30412	0.3639284879
30413	0.3639253514
30414	0.3639194586
30415	0.3639162904
30416	0.3639116015
30417	0.3639075462
30418	0.3639051384
30419	0.3639011781
30420	0.3638967743
30421	0.3638901845
30422	0.3638853689
30423	0.3638703516
30424	0.363867532
30425	0.3638584076
30426	0.3638511524
30427	0.363846115
30428	0.3638416795
30429	0.36383566
30430	0.3638335373
30431	0.3638278029
30432	0.3638247614
30433	0.3638168409
30434	0.3638149717
30435	0.3638102194
30436	0.3638008733
30437	0.3637921924
30438	0.3637861412
30439	0.3637824027
30440	0.3637658014
30441	0.3637604472
30442	0.3637496753
30443	0.3637452082
30444	0.3637416598
30445	0.3637385233
30446	0.3637315533
30447	0.3637242981
30448	0.36372113
30449	0.3637145718
30450	0.3637114987
30451	0.3637090908
30452	0.3637057009
30453	0.363694834
30454	0.3636924895
30455	0.3636884026
30456	0.3636808306
30457	0.3636751912
30458	0.363672625
30459	0.3636697736
30460	0.3636654649
30461	0.3636591919
30462	0.363650416
30463	0.3636480082
30464	0.3636445865
30465	0.3636365076
30466	0.3636333078
30467	0.3636269714
30468	0.3636132531
30469	0.3636080573
30470	0.3636019744
30471	0.3635953529
30472	0.3635929134
30473	0.363587274
30474	0.363583789
30475	0.3635806208
30476	0.3635763437
30477	0.3635700707
30478	0.3635632274
30479	0.3635577782
30480	0.3635530892
30481	0.3635450104
30482	0.3635359177
30483	0.3635332881
30484	0.3635308169
30485	0.3635258428
30486	0.363522833
30487	0.3635175422
30488	0.3635134552
30489	0.3635090831
30490	0.3635030319
30491	0.3634952064
30492	0.3634884582
30493	0.3634826287
30494	0.3634724272
30495	0.3634675798
30496	0.3634633345
30497	0.3634603247
30498	0.3634498697
30499	0.363441474
30500	0.3634377038
30501	0.3634319377
30502	0.3634285794
30503	0.3634244608
30504	0.3634196451
30505	0.3634160017
30506	0.3634112494
30507	0.3634078912
30508	0.3634031389
30509	0.3633941412
30510	0.3633902443
30511	0.3633873613
30512	0.363385302
30513	0.3633816902
30514	0.3633770647
30515	0.3633679403
30516	0.3633622692
30517	0.3633589426
30518	0.3633553943
30519	0.3633517825
30520	0.3633458263
30521	0.3633418344
30522	0.3633354347
30523	0.363328528
30524	0.3633246628
30525	0.3633215263
30526	0.3633176611
30527	0.3633126237
30528	0.3633071428
30529	0.3633018836
30530	0.3632972897
30531	0.3632910167
30532	0.3632844585
30533	0.3632796429
30534	0.3632743837
30535	0.3632681107
30536	0.3632660514
30537	0.3632616793
30538	0.3632571171
30539	0.3632509391
30540	0.3632483729
30541	0.3632449195
30542	0.3632369991
30543	0.3632344012
30544	0.3632287618
30545	0.3632203661
30546	0.3632175147
30547	0.36321121
30548	0.3632060142
30549	0.3632021173
30550	0.3631992976
30551	0.3631960027
30552	0.3631922009
30553	0.3631894129
30554	0.3631845655
30555	0.3631789262
30556	0.3631730967
30557	0.3631673306
30558	0.3631640674
30559	0.3631595685
30560	0.3631544678
30561	0.3631496521
30562	0.3631480997
30563	0.363142397
30564	0.3631377714
30565	0.3631274431
30566	0.3631167346
30567	0.3631115388
30568	0.3631065964
30569	0.363098866
30570	0.3630933851
30571	0.3630901535
30572	0.3630872705
30573	0.3630809341
30574	0.3630732354
30575	0.363070289
30576	0.3630675327
30577	0.3630598656
30578	0.3630575846
30579	0.3630542263
30580	0.3630440247
30581	0.3630374666
30582	0.3630345835
30583	0.36303075
30584	0.3630229246
30585	0.3630199148
30586	0.3630183307
30587	0.3630120577
30588	0.3630034402
30589	0.3629983711
30590	0.3629961534
30591	0.3629923832
30592	0.3629869023
30593	0.3629840509
30594	0.362980756
30595	0.362975972
30596	0.3629702693
30597	0.3629668159
30598	0.3629613667
30599	0.3629561075
30600	0.3629520839
30601	0.3629469831
30602	0.3629382389
30603	0.3629363063
30604	0.3629308887
30605	0.3629234751
30606	0.3629210356
30607	0.3629169803
30608	0.3629127667
30609	0.3629109608
30610	0.3629085213
30611	0.3628999989
30612	0.3628965138
30613	0.3628893221
30614	0.3628857103
30615	0.3628727841
30616	0.3628706931
30617	0.3628675566
30618	0.3628613153
30619	0.3628563095
30620	0.3628505751
30621	0.3628443338
30622	0.362840025
30623	0.36283296
30624	0.3628220614
30625	0.3628178477
30626	0.3628134756
30627	0.3628091669
30628	0.3628056819
30629	0.362799789
30630	0.3627956704
30631	0.362789936
30632	0.36278436
30633	0.3627744119
30634	0.3627711169
30635	0.3627665231
30636	0.3627580323
30637	0.3627568284
30638	0.3627518227
30639	0.3627496366
30640	0.3627441557
30641	0.3627418112
30642	0.362739942
30643	0.3627299939
30644	0.3627239109
30645	0.3627211863
30646	0.3627178597
30647	0.3627129807
30648	0.3627083551
30649	0.3627009416
30650	0.3626972981
30651	0.3626904232
30652	0.3626867164
30653	0.3626816473
30654	0.362678891
30655	0.3626760713
30656	0.3626738536
30657	0.3626682142
30658	0.362665838
30659	0.3626609907
30660	0.3626528168
30661	0.3626509476
30662	0.3626484447
30663	0.3626438191
30664	0.36263875
30665	0.3626334275
30666	0.3626286752
30667	0.3626220854
30668	0.3626138481
30669	0.3626092542
30670	0.3626041217
30671	0.3625975953
30672	0.3625933816
30673	0.3625874887
30674	0.3625828315
30675	0.362581184
30676	0.3625765902
30677	0.3625738338
30678	0.3625695251
30679	0.3625644243
30680	0.3625622066
30681	0.3625563771
30682	0.3625520684
30683	0.3625487101
30684	0.3625470626
30685	0.3625431658
30686	0.3625397125
30687	0.3625346433
30688	0.3625322355
30689	0.3625288139
30690	0.3625260892
30691	0.3625196578
30692	0.3625076187
30693	0.3625022961
30694	0.3624948509
30695	0.3624908273
30696	0.3624831603
30697	0.3624782496
30698	0.3624718182
30699	0.3624662105
30700	0.3624573079
30701	0.3624514784
30702	0.3624474865
30703	0.3624416887
30704	0.3624374433
30705	0.3624347187
30706	0.3624312337
30707	0.3624280655
30708	0.3624219509
30709	0.3624174521
30710	0.3624134918
30711	0.3624074406
30712	0.3624055713
30713	0.3623982845
30714	0.3623935005
30715	0.3623870374
30716	0.3623839326
30717	0.3623793071
30718	0.3623743013
30719	0.3623697075
30720	0.3623630859
30721	0.3623577317
30722	0.3623541833
30723	0.3623511419
30724	0.3623468015
30725	0.3623354593
30726	0.3623304219
30727	0.362325733
30728	0.3623230084
30729	0.3623187947
30730	0.3623120781
30731	0.3623068823
30732	0.3623010211
30733	0.3622966173
30734	0.3622916433
30735	0.3622872078
30736	0.3622784636
30737	0.3622745034
30738	0.3622714936
30739	0.362265981
30740	0.3622620841
30741	0.3622590426
30742	0.3622499499
30743	0.3622454828
30744	0.3622350278
30745	0.3622325883
30746	0.3622264736
30747	0.3622214362
30748	0.362218965
30749	0.3622123752
30750	0.3622076546
30751	0.3621985936
30752	0.3621956472
30753	0.3621907048
30754	0.3621877901
30755	0.3621850337
30756	0.3621803131
30757	0.3621750856
30758	0.3621720125
30759	0.3621658028
30760	0.3621613991
30761	0.3621498352
30762	0.3621464769
30763	0.3621406791
30764	0.3621310478
30765	0.3621261688
30766	0.3621221135
30767	0.3621200859
30768	0.3621137812
30769	0.3621029777
30770	0.3620962611
30771	0.3620873902
30772	0.3620820043
30773	0.3620776005
30774	0.362068888
30775	0.3620622664
30776	0.3620556449
30777	0.3620513045
30778	0.3620442394
30779	0.3620388852
30780	0.3620367625
30781	0.3620334993
30782	0.362029349
30783	0.3620245967
30784	0.3620207948
30785	0.362011322
30786	0.362006443
30787	0.3619994729
30788	0.3619943722
30789	0.3619908871
30790	0.3619868002
30791	0.3619834419
30792	0.3619701672
30793	0.3619625952
30794	0.3619596171
30795	0.361955942
30796	0.3619497957
30797	0.3619448217
30798	0.3619401961
30799	0.3619301213
30800	0.3619275867
30801	0.3619193178
30802	0.3619160862
30803	0.3619127596
30804	0.3619107003
30805	0.3619070886
30806	0.3618981543
30807	0.3618958732
30808	0.3618912159
30809	0.3618859884
30810	0.3618797788
30811	0.3618735058
30812	0.3618674228
30813	0.3618634626
30814	0.3618602311
30815	0.361853958
30816	0.3618495226
30817	0.3618465762
30818	0.3618412219
30819	0.361837832
30820	0.3618328896
30821	0.3618304818
30822	0.3618266166
30823	0.3618250008
30824	0.361818506
30825	0.3618103004
30826	0.3618015879
30827	0.3617958535
30828	0.3617898022
30829	0.3617862222
30830	0.3617789987
30831	0.3617741831
30832	0.361767815
30833	0.3617617638
30834	0.3617592609
30835	0.3617535898
30836	0.3617489009
30837	0.3617423111
30838	0.3617303987
30839	0.3617265018
30840	0.3617242841
30841	0.3617147478
30842	0.3617092352
30843	0.361704578
30844	0.3617014731
30845	0.3616976079
30846	0.3616947249
30847	0.3616862341
30848	0.3616832244
30849	0.3616792008
30850	0.3616740683
30851	0.3616672567
30852	0.3616557562
30853	0.3616521127
30854	0.3616488495
30855	0.3616438755
30856	0.361641436
30857	0.3616377925
30858	0.3616334521
30859	0.3616274959
30860	0.3616251198
30861	0.3616183399
30862	0.3616143479
30863	0.3616100075
30864	0.3616055087
30865	0.3616018653
30866	0.3615995525
30867	0.3615938498
30868	0.361586658
30869	0.3615837432
30870	0.3615782306
30871	0.3615761713
30872	0.3615670786
30873	0.3615633084
30874	0.361561661
30875	0.3615546593
30876	0.361550604
30877	0.3615432221
30878	0.3615399906
30879	0.361533876
30880	0.3615278564
30881	0.361518732
30882	0.361515944
30883	0.3615109066
30884	0.3615073265
30885	0.3615020673
30886	0.3614973151
30887	0.3614900916
30888	0.3614845156
30889	0.3614803969
30890	0.3614786861
30891	0.3614755813
30892	0.3614717161
30893	0.361456192
30894	0.361450014
30895	0.3614441845
30896	0.3614402243
30897	0.3614330008
30898	0.3614297376
30899	0.3614208033
30900	0.3614175401
30901	0.3614080989
30902	0.3614004318
30903	0.3613953944
30904	0.3613876957
30905	0.3613836721
30906	0.3613800604
30907	0.3613758467
30908	0.3613691301
30909	0.3613655184
30910	0.361360481
30911	0.3613559822
30912	0.3613521487
30913	0.3613469211
30914	0.3613423906
30915	0.3613354523
30916	0.3613330762
30917	0.3613287041
30918	0.3613260745
30919	0.3613220509
30920	0.3613194213
30921	0.3613151759
30922	0.3613124513
30923	0.3613081742
30924	0.3613050377
30925	0.3612983528
30926	0.3612961668
30927	0.3612911927
30928	0.3612821
30929	0.3612784566
30930	0.3612710747
30931	0.3612657838
30932	0.3612628374
30933	0.3612599544
30934	0.3612546001
30935	0.3612483271
30936	0.3612379988
30937	0.3612325179
30938	0.3612246291
30939	0.3612200352
30940	0.3612172472
30941	0.3612123999
30942	0.361205018
30943	0.3612013429
30944	0.3611954817
30945	0.361191268
30946	0.3611874662
30947	0.3611824922
30948	0.3611783418
30949	0.3611727975
30950	0.3611678234
30951	0.3611639899
30952	0.3611584139
30953	0.3611557843
30954	0.3611522676
30955	0.3611466916
30956	0.3611432066
30957	0.3611379157
30958	0.361130217
30959	0.3611248945
30960	0.3611213144
30961	0.3611145345
30962	0.3611074061
30963	0.3611021786
30964	0.3610984401
30965	0.3610961273
30966	0.3610908681
30967	0.36108431
30968	0.3610798745
30969	0.3610736015
30970	0.3610691027
30971	0.3610659028
30972	0.3610617842
30973	0.3610583942
30974	0.3610546241
30975	0.36104965
30976	0.3610458482
30977	0.3610421731
30978	0.3610380861
30979	0.3610327636
30980	0.3610283915
30981	0.3610245263
30982	0.3610193621
30983	0.3610148316
30984	0.3610119169
30985	0.3610027291
30986	0.360996171
30987	0.3609935731
30988	0.360989898
30989	0.3609841636
30990	0.3609799182
30991	0.3609780806
30992	0.3609741838
30993	0.3609701602
30994	0.3609554914
30995	0.3609515629
30996	0.3609459869
30997	0.3609414881
30998	0.3609382882
30999	0.360933726
31000	0.36092815
31001	0.3609183603
31002	0.3609114536
31003	0.3609063528
31004	0.3609018223
31005	0.3608964681
31006	0.3608918109
31007	0.3608874071
31008	0.3608799618
31009	0.3608752412
31010	0.3608723265
31011	0.3608681762
31012	0.3608664337
31013	0.3608578162
31014	0.3608522085
31015	0.3608492304
31016	0.3608434643
31017	0.3608398842
31018	0.3608361775
31019	0.3608287005
31020	0.3608255957
31021	0.3608172634
31022	0.360808931
31023	0.360803957
31024	0.3608007888
31025	0.3607951494
31026	0.3607885279
31027	0.36078593
31028	0.3607828252
31029	0.3607799421
31030	0.3607748097
31031	0.360769994
31032	0.3607658437
31033	0.3607606795
31034	0.36075466
31035	0.3607482602
31036	0.3607454722
31037	0.3607387874
31038	0.3607295046
31039	0.3607263997
31040	0.3607180991
31041	0.3607132834
31042	0.3607097351
31043	0.3607067253
31044	0.3606993434
31045	0.3606956683
31046	0.3606933555
31047	0.3606877162
31048	0.3606844846
31049	0.360679067
31050	0.3606713049
31051	0.3606674397
31052	0.3606641448
31053	0.3606596143
31054	0.3606520424
31055	0.3606442169
31056	0.3606387676
31057	0.3606340787
31058	0.3606292948
31059	0.3606214693
31060	0.3606162101
31061	0.3606075927
31062	0.3606020167
31063	0.3605994187
31064	0.3605953318
31065	0.3605901359
31066	0.3605857955
31067	0.3605817086
31068	0.3605775899
31069	0.3605713169
31070	0.3605651073
31071	0.360561844
31072	0.3605584857
31073	0.3605541453
31074	0.3605507237
31075	0.3605416627
31076	0.3605353896
31077	0.360529085
31078	0.3605218615
31079	0.3605175527
31080	0.3605113431
31081	0.36050846
31082	0.3605039929
31083	0.3605011732
31084	0.3604981001
31085	0.3604961992
31086	0.3604927775
31087	0.3604892291
31088	0.3604824492
31089	0.3604724694
31090	0.3604696814
31091	0.3604644856
31092	0.3604578324
31093	0.3604543474
31094	0.3604492149
31095	0.3604467754
31096	0.3604443676
31097	0.3604413578
31098	0.3604346413
31099	0.3604308711
31100	0.3604278613
31101	0.3604223487
31102	0.3604185469
31103	0.3604138263
31104	0.3604043534
31105	0.3604027059
31106	0.3603984922
31107	0.3603949438
31108	0.360393233
31109	0.3603891144
31110	0.3603874352
31111	0.3603840453
31112	0.3603806553
31113	0.3603779624
31114	0.3603737804
31115	0.3603674123
31116	0.3603635788
31117	0.3603578444
31118	0.3603550247
31119	0.3603485616
31120	0.3603427321
31121	0.3603367759
31122	0.3603337661
31123	0.360329996
31124	0.3603256239
31125	0.3603207132
31126	0.3603184638
31127	0.3603154223
31128	0.3603069949
31129	0.3603017357
31130	0.3602994546
31131	0.3602894115
31132	0.3602838038
31133	0.3602813643
31134	0.3602764853
31135	0.3602724617
31136	0.3602520269
31137	0.3602497775
31138	0.3602473063
31139	0.3602406214
31140	0.3602325425
31141	0.3602279803
31142	0.360225224
31143	0.3602205668
31144	0.3602159729
31145	0.3602115057
31146	0.3602087494
31147	0.3602033635
31148	0.3601986746
31149	0.360194651
31150	0.3601874275
31151	0.3601807743
31152	0.3601755151
31153	0.3601699708
31154	0.36016487
31155	0.3601605613
31156	0.3601567911
31157	0.360153813
31158	0.3601483954
31159	0.360145449
31160	0.360139176
31161	0.3601356593
31162	0.3601337901
31163	0.3601276438
31164	0.3601230499
31165	0.3601203886
31166	0.3601168719
31167	0.3601133236
31168	0.3601085079
31169	0.3601030586
31170	0.3600967539
31171	0.3600930788
31172	0.3600897839
31173	0.3600882632
31174	0.3600837327
31175	0.3600805645
31176	0.3600763508
31177	0.3600731826
31178	0.360069064
31179	0.3600604782
31180	0.3600518924
31181	0.3600435601
31182	0.3600401701
31183	0.3600352277
31184	0.3600298735
31185	0.3600253747
31186	0.360017676
31187	0.3600072209
31188	0.360004623
31189	0.3599943581
31190	0.3599911265
31191	0.359986501
31192	0.3599834912
31193	0.3599788973
31194	0.3599723075
31195	0.3599693928
31196	0.359966383
31197	0.3599606802
31198	0.3599587477
31199	0.3599555478
31200	0.3599528548
31201	0.3599494649
31202	0.3599427166
31203	0.3599398652
31204	0.3599337506
31205	0.3599271608
31206	0.3599230422
31207	0.3599187017
31208	0.35991151
31209	0.3598976967
31210	0.3598940532
31211	0.3598920573
31212	0.3598883188
31213	0.3598834081
31214	0.3598797647
31215	0.3598739352
31216	0.359861611
31217	0.3598569854
31218	0.3598527084
31219	0.3598492867
31220	0.359844376
31221	0.3598355051
31222	0.3598307528
31223	0.3598280282
31224	0.3598210899
31225	0.3598182068
31226	0.3598132328
31227	0.3598070231
31228	0.3597996095
31229	0.3597896931
31230	0.3597844656
31231	0.3597795866
31232	0.3597712226
31233	0.3597642842
31234	0.3597606725
31235	0.3597583597
31236	0.3597560786
31237	0.3597536074
31238	0.3597475562
31239	0.3597438177
31240	0.3597386536
31241	0.3597342815
31242	0.3597329192
31243	0.3597270263
31244	0.3597218622
31245	0.359717395
31246	0.3597109003
31247	0.359704754
31248	0.3597007937
31249	0.3596927465
31250	0.3596902437
31251	0.3596818163
31252	0.3596798837
31253	0.3596740225
31254	0.359669397
31255	0.3596648348
31256	0.3596608429
31257	0.3596570411
31258	0.3596539045
31259	0.3596483919
31260	0.359645794
