iter	Passed	Remaining
3619	7966	102070
3620	7968	102066
3621	7971	102065
3622	7973	102061
3623	7975	102060
3624	7977	102058
3625	7979	102057
3626	7982	102054
3627	7984	102053
3628	7986	102051
3629	7988	102047
3630	7990	102044
3631	7992	102042
3632	7995	102040
3633	7997	102038
3634	7999	102033
3635	8001	102031
3636	8003	102027
3637	8005	102024
3638	8008	102022
3639	8010	102020
3640	8012	102017
3641	8014	102014
3642	8016	102012
3643	8018	102010
3644	8021	102007
3645	8023	102003
3646	8025	102001
3647	8027	101998
3648	8029	101995
3649	8031	101993
3650	8034	101991
3651	8036	101987
3652	8038	101983
3653	8040	101979
3654	8042	101977
3655	8044	101972
3656	8046	101969
3657	8048	101967
3658	8050	101964
3659	8053	101962
3660	8055	101960
3661	8057	101957
3662	8059	101955
3663	8061	101953
3664	8064	101951
3665	8066	101948
3666	8068	101946
3667	8070	101944
3668	8072	101942
3669	8075	101940
3670	8077	101938
3671	8079	101935
3672	8081	101933
3673	8083	101928
3674	8085	101925
3675	8088	101923
3676	8090	101921
3677	8092	101920
3678	8094	101916
3679	8096	101915
3680	8099	101914
3681	8101	101912
3682	8103	101909
3683	8105	101906
3684	8107	101904
3685	8110	101901
3686	8112	101898
3687	8114	101897
3688	8116	101894
3689	8118	101893
3690	8121	101891
3691	8123	101889
3692	8125	101885
3693	8127	101883
3694	8129	101880
3695	8131	101878
3696	8134	101875
3697	8136	101873
3698	8138	101870
3699	8140	101868
3700	8142	101865
3701	8144	101863
3702	8147	101861
3703	8149	101858
3704	8151	101853
3705	8153	101849
3706	8155	101847
3707	8157	101845
3708	8159	101842
3709	8162	101840
3710	8164	101836
3711	8166	101834
3712	8168	101832
3713	8170	101830
3714	8173	101828
3715	8175	101824
3716	8177	101823
3717	8179	101820
3718	8181	101817
3719	8183	101813
3720	8185	101808
3721	8187	101804
3722	8190	101806
3723	8192	101803
3724	8194	101800
3725	8196	101797
3726	8198	101794
3727	8201	101792
3728	8203	101790
3729	8205	101788
3730	8207	101784
3731	8209	101781
3732	8211	101779
3733	8214	101776
3734	8216	101774
3735	8218	101771
3736	8220	101769
3737	8222	101767
3738	8225	101764
3739	8227	101761
3740	8229	101758
3741	8231	101756
3742	8233	101755
3743	8235	101750
3744	8237	101748
3745	8240	101746
3746	8242	101743
3747	8244	101741
3748	8246	101738
3749	8248	101734
3750	8250	101732
3751	8253	101728
3752	8255	101726
3753	8257	101723
3754	8259	101721
3755	8261	101719
3756	8264	101717
3757	8266	101715
3758	8268	101713
3759	8270	101711
3760	8272	101708
3761	8275	101706
3762	8277	101704
3763	8279	101702
3764	8281	101700
3765	8283	101696
3766	8285	101693
3767	8288	101691
3768	8290	101688
3769	8292	101685
3770	8294	101681
3771	8296	101678
3772	8298	101676
3773	8300	101674
3774	8303	101672
3775	8305	101669
3776	8307	101667
3777	8309	101665
3778	8311	101663
3779	8314	101661
3780	8316	101660
3781	8318	101656
3782	8320	101653
3783	8322	101651
3784	8324	101648
3785	8327	101646
3786	8329	101644
3787	8331	101642
3788	8333	101639
3789	8335	101637
3790	8337	101632
3791	8340	101628
3792	8342	101624
3793	8344	101621
3794	8346	101618
3795	8348	101616
3796	8350	101614
3797	8353	101612
3798	8355	101611
3799	8357	101609
3800	8359	101605
3801	8361	101602
3802	8363	101600
3803	8366	101599
3804	8368	101595
3805	8370	101593
3806	8372	101591
3807	8374	101588
3808	8377	101586
3809	8379	101584
3810	8381	101581
3811	8383	101579
3812	8385	101576
3813	8387	101574
3814	8390	101571
3815	8392	101568
3816	8394	101565
3817	8396	101563
3818	8398	101559
3819	8400	101557
3820	8402	101553
3821	8405	101551
3822	8407	101549
3823	8409	101546
3824	8411	101545
3825	8413	101542
3826	8416	101540
3827	8418	101538
3828	8420	101534
3829	8422	101531
3830	8424	101527
3831	8426	101525
3832	8428	101522
3833	8431	101519
3834	8433	101517
3835	8435	101515
3836	8437	101513
3837	8439	101509
3838	8441	101507
3839	8444	101505
3840	8446	101504
3841	8448	101502
3842	8450	101500
3843	8453	101498
3844	8455	101496
3845	8457	101494
3846	8459	101493
3847	8461	101490
3848	8464	101488
3849	8466	101486
3850	8468	101484
3851	8470	101481
3852	8472	101477
3853	8475	101475
3854	8477	101473
3855	8479	101470
3856	8481	101466
3857	8483	101464
3858	8485	101462
3859	8488	101460
3860	8490	101458
3861	8492	101456
3862	8494	101453
3863	8496	101451
3864	8498	101448
3865	8501	101445
3866	8503	101442
3867	8505	101441
3868	8507	101439
3869	8509	101436
3870	8511	101433
3871	8514	101431
3872	8516	101427
3873	8518	101426
3874	8520	101421
3875	8522	101419
3876	8524	101416
3877	8527	101415
3878	8529	101413
3879	8531	101409
3880	8533	101408
3881	8535	101406
3882	8538	101404
3883	8540	101401
3884	8542	101399
3885	8544	101397
3886	8546	101395
3887	8549	101392
3888	8551	101391
3889	8553	101389
3890	8555	101387
3891	8557	101383
3892	8560	101381
3893	8561	101375
3894	8563	101371
3895	8566	101370
3896	8568	101367
3897	8570	101366
3898	8572	101362
3899	8574	101359
3900	8577	101357
3901	8579	101353
3902	8581	101351
3903	8583	101349
3904	8585	101347
3905	8587	101344
3906	8590	101341
3907	8592	101339
3908	8594	101337
3909	8596	101334
3910	8598	101331
3911	8600	101327
3912	8602	101324
3913	8605	101321
3914	8607	101317
3915	8609	101314
3916	8611	101312
3917	8613	101310
3918	8615	101307
3919	8617	101303
3920	8619	101299
3921	8622	101296
3922	8624	101293
3923	8626	101291
3924	8628	101288
3925	8630	101286
3926	8632	101284
3927	8635	101281
3928	8637	101278
3929	8639	101276
3930	8641	101273
3931	8643	101271
3932	8646	101270
3933	8648	101267
3934	8650	101264
3935	8652	101263
3936	8654	101259
3937	8656	101257
3938	8659	101255
3939	8661	101253
3940	8663	101251
3941	8665	101248
3942	8667	101246
3943	8669	101242
3944	8672	101240
3945	8674	101237
3946	8676	101235
3947	8678	101233
3948	8680	101231
3949	8683	101229
3950	8685	101227
3951	8687	101225
3952	8689	101221
3953	8691	101218
3954	8693	101215
3955	8696	101213
3956	8698	101209
3957	8700	101211
3958	8702	101209
3959	8705	101208
3960	8707	101206
3961	8709	101204
3962	8711	101201
3963	8713	101199
3964	8716	101198
3965	8718	101197
3966	8720	101195
3967	8722	101193
3968	8725	101192
3969	8727	101188
3970	8729	101186
3971	8731	101184
3972	8733	101182
3973	8736	101180
3974	8738	101178
3975	8740	101176
3976	8742	101173
3977	8744	101171
3978	8747	101169
3979	8749	101167
3980	8751	101166
3981	8753	101163
3982	8755	101160
3983	8758	101158
3984	8760	101155
3985	8762	101152
3986	8764	101150
3987	8766	101148
3988	8768	101145
3989	8771	101143
3990	8773	101141
3991	8775	101138
3992	8777	101136
3993	8779	101132
3994	8782	101130
3995	8784	101129
3996	8786	101127
3997	8788	101125
3998	8791	101124
3999	8793	101122
4000	8795	101120
4001	8797	101117
4002	8799	101115
4003	8801	101111
4004	8804	101110
4005	8806	101106
4006	8808	101104
4007	8810	101102
4008	8812	101100
4009	8815	101099
4010	8817	101097
4011	8819	101094
4012	8821	101093
4013	8824	101091
4014	8826	101090
4015	8828	101088
4016	8833	101114
4017	8835	101112
4018	8837	101110
4019	8839	101107
4020	8841	101105
4021	8844	101103
4022	8846	101102
4023	8848	101099
4024	8850	101096
4025	8852	101093
4026	8855	101091
4027	8857	101086
4028	8859	101083
4029	8861	101080
4030	8863	101079
4031	8865	101076
4032	8867	101073
4033	8870	101071
4034	8872	101068
4035	8874	101064
4036	8876	101060
4037	8878	101059
4038	8880	101055
4039	8882	101052
4040	8885	101050
4041	8887	101047
4042	8889	101045
4043	8891	101042
4044	8893	101039
4045	8895	101036
4046	8897	101032
4047	8899	101030
4048	8902	101028
4049	8904	101024
4050	8906	101020
4051	8908	101019
4052	8911	101021
4053	8913	101024
4054	8916	101024
4055	8918	101025
4056	8921	101027
4057	8923	101025
4058	8925	101023
4059	8927	101021
4060	8929	101017
4061	8932	101015
4062	8934	101011
4063	8936	101008
4064	8938	101005
4065	8940	101004
4066	8942	101001
4067	8944	100997
4068	8947	100994
4069	8949	100990
4070	8951	100989
4071	8953	100986
4072	8955	100984
4073	8957	100983
4074	8960	100981
4075	8962	100978
4076	8964	100975
4077	8966	100972
4078	8968	100971
4079	8971	100967
4080	8973	100964
4081	8975	100962
4082	8977	100960
4083	8979	100957
4084	8981	100955
4085	8984	100953
4086	8986	100951
4087	8988	100949
4088	8990	100946
4089	8992	100944
4090	8995	100942
4091	8997	100940
4092	8999	100937
4093	9001	100936
4094	9003	100934
4095	9006	100932
4096	9009	100940
4097	9011	100938
4098	9013	100935
4099	9015	100932
4100	9017	100929
4101	9020	100927
4102	9022	100924
4103	9024	100920
4104	9026	100917
4105	9028	100914
4106	9030	100912
4107	9033	100911
4108	9035	100908
4109	9037	100904
4110	9039	100902
4111	9041	100899
4112	9043	100894
4113	9045	100891
4114	9047	100889
4115	9049	100885
4116	9052	100883
4117	9054	100880
4118	9056	100878
4119	9058	100876
4120	9060	100875
4121	9063	100874
4122	9066	100881
4123	9068	100880
4124	9070	100879
4125	9073	100876
4126	9075	100874
4127	9077	100871
4128	9079	100869
4129	9081	100866
4130	9083	100864
4131	9086	100862
4132	9088	100861
4133	9090	100859
4134	9092	100857
4135	9095	100855
4136	9097	100854
4137	9099	100853
4138	9101	100851
4139	9104	100849
4140	9106	100847
4141	9108	100846
4142	9111	100849
4143	9113	100848
4144	9115	100845
4145	9118	100844
4146	9120	100842
4147	9122	100839
4148	9124	100837
4149	9126	100836
4150	9129	100835
4151	9131	100833
4152	9133	100830
4153	9135	100828
4154	9138	100827
4155	9140	100825
4156	9142	100824
4157	9144	100822
4158	9147	100820
4159	9149	100819
4160	9151	100817
4161	9153	100814
4162	9155	100810
4163	9158	100809
4164	9160	100806
4165	9162	100803
4166	9164	100800
4167	9166	100797
4168	9168	100795
4169	9170	100792
4170	9172	100788
4171	9175	100785
4172	9177	100782
4173	9179	100779
4174	9181	100776
4175	9183	100773
4176	9185	100771
4177	9188	100769
4178	9190	100767
4179	9192	100764
4180	9194	100762
4181	9196	100760
4182	9198	100757
4183	9201	100754
4184	9203	100752
4185	9205	100751
4186	9207	100748
4187	9209	100745
4188	9212	100745
4189	9214	100744
4190	9216	100743
4191	9219	100742
4192	9221	100741
4193	9223	100739
4194	9225	100736
4195	9228	100735
4196	9230	100733
4197	9232	100731
4198	9234	100729
4199	9236	100726
4200	9239	100724
4201	9241	100722
4202	9243	100721
4203	9245	100718
4204	9248	100717
4205	9250	100714
4206	9252	100712
4207	9254	100711
4208	9256	100708
4209	9259	100707
4210	9261	100703
4211	9263	100701
4212	9265	100699
4213	9267	100696
4214	9270	100694
4215	9272	100692
4216	9274	100689
4217	9276	100688
4218	9278	100685
4219	9280	100683
4220	9283	100681
4221	9285	100680
4222	9287	100676
4223	9289	100674
4224	9292	100673
4225	9294	100671
4226	9296	100670
4227	9298	100667
4228	9300	100664
4229	9303	100661
4230	9305	100658
4231	9307	100656
4232	9309	100654
4233	9311	100649
4234	9313	100647
4235	9315	100646
4236	9318	100642
4237	9320	100640
4238	9322	100638
4239	9324	100636
4240	9326	100635
4241	9329	100633
4242	9331	100631
4243	9333	100629
4244	9335	100628
4245	9338	100626
4246	9340	100624
4247	9342	100622
4248	9344	100620
4249	9347	100618
4250	9349	100615
4251	9351	100612
4252	9353	100609
4253	9355	100607
4254	9357	100605
4255	9360	100603
4256	9362	100601
4257	9364	100598
4258	9366	100597
4259	9368	100593
4260	9370	100590
4261	9373	100588
4262	9375	100586
4263	9377	100584
4264	9379	100582
4265	9381	100579
4266	9384	100578
4267	9386	100576
4268	9388	100574
4269	9390	100572
4270	9392	100569
4271	9395	100567
4272	9397	100565
4273	9399	100564
4274	9401	100562
4275	9404	100560
4276	9406	100558
4277	9408	100556
4278	9410	100553
4279	9412	100551
4280	9415	100550
4281	9417	100548
4282	9419	100546
4283	9421	100544
4284	9424	100541
4285	9426	100538
4286	9428	100536
4287	9430	100535
4288	9432	100530
4289	9434	100529
4290	9437	100528
4291	9439	100526
4292	9441	100523
4293	9443	100520
4294	9446	100520
4295	9448	100518
4296	9450	100515
4297	9452	100512
4298	9454	100510
4299	9457	100508
4300	9459	100507
4301	9461	100505
4302	9463	100504
4303	9466	100502
4304	9468	100499
4305	9470	100498
4306	9472	100495
4307	9474	100492
4308	9477	100490
4309	9479	100488
4310	9481	100487
4311	9483	100485
4312	9485	100483
4313	9487	100477
4314	9490	100476
4315	9492	100474
4316	9494	100473
4317	9496	100469
4318	9498	100467
4319	9501	100465
4320	9503	100462
4321	9505	100459
4322	9507	100457
4323	9509	100456
4324	9512	100453
4325	9514	100452
4326	9516	100450
4327	9518	100448
4328	9521	100446
4329	9523	100444
4330	9525	100443
4331	9527	100441
4332	9529	100439
4333	9532	100438
4334	9534	100438
4335	9536	100436
4336	9539	100435
4337	9541	100433
4338	9543	100430
4339	9545	100429
4340	9548	100426
4341	9550	100423
4342	9552	100421
4343	9554	100420
4344	9556	100418
4345	9559	100416
4346	9561	100414
4347	9563	100411
4348	9565	100408
4349	9567	100405
4350	9569	100403
4351	9572	100402
4352	9574	100400
4353	9576	100398
4354	9578	100395
4355	9581	100394
4356	9583	100391
4357	9585	100389
4358	9587	100387
4359	9589	100385
4360	9591	100382
4361	9594	100381
4362	9596	100378
4363	9598	100375
4364	9600	100374
4365	9603	100372
4366	9605	100369
4367	9607	100367
4368	9609	100365
4369	9611	100361
4370	9613	100359
4371	9616	100357
4372	9618	100355
4373	9620	100352
4374	9622	100349
4375	9624	100346
4376	9626	100344
4377	9628	100340
4378	9631	100338
4379	9633	100335
4380	9635	100333
4381	9637	100331
4382	9639	100329
4383	9642	100328
4384	9644	100326
4385	9646	100321
4386	9648	100318
4387	9650	100316
4388	9652	100313
4389	9655	100311
4390	9657	100309
4391	9659	100307
4392	9661	100304
4393	9663	100300
4394	9665	100298
4395	9668	100296
4396	9670	100294
4397	9672	100290
4398	9674	100287
4399	9676	100286
4400	9678	100283
4401	9681	100281
4402	9683	100280
4403	9685	100276
4404	9687	100274
4405	9689	100272
4406	9692	100269
4407	9693	100264
4408	9696	100262
4409	9698	100259
4410	9700	100257
4411	9702	100255
4412	9704	100253
4413	9707	100252
4414	9709	100248
4415	9711	100246
4416	9713	100241
4417	9715	100239
4418	9717	100237
4419	9719	100234
4420	9722	100231
4421	9724	100229
4422	9726	100226
4423	9728	100223
4424	9730	100221
4425	9732	100218
4426	9735	100216
4427	9737	100214
4428	9739	100211
4429	9741	100209
4430	9743	100207
4431	9746	100206
4432	9748	100204
4433	9750	100202
4434	9752	100200
4435	9754	100197
4436	9757	100195
4437	9759	100194
4438	9761	100192
4439	9763	100190
4440	9766	100188
4441	9768	100185
4442	9770	100183
4443	9772	100181
4444	9774	100179
4445	9777	100176
4446	9779	100172
4447	9781	100169
4448	9783	100168
4449	9785	100164
4450	9787	100162
4451	9789	100158
4452	9792	100157
4453	9794	100154
4454	9796	100152
4455	9798	100150
4456	9800	100147
4457	9802	100145
4458	9805	100142
4459	9807	100140
4460	9809	100137
4461	9811	100134
4462	9813	100133
4463	9816	100131
4464	9818	100127
4465	9820	100125
4466	9822	100123
4467	9824	100121
4468	9827	100119
4469	9829	100115
4470	9831	100113
4471	9833	100110
4472	9835	100108
4473	9837	100105
4474	9839	100101
4475	9842	100100
4476	9844	100098
4477	9846	100095
4478	9848	100093
4479	9850	100091
4480	9853	100089
4481	9855	100086
4482	9857	100084
4483	9859	100082
4484	9861	100080
4485	9864	100078
4486	9866	100075
4487	9868	100073
4488	9870	100071
4489	9872	100068
4490	9874	100065
4491	9877	100063
4492	9879	100060
4493	9881	100059
4494	9883	100057
4495	9885	100054
4496	9887	100051
4497	9890	100048
4498	9892	100045
4499	9894	100041
4500	9896	100039
4501	9898	100037
4502	9900	100034
4503	9902	100031
4504	9905	100029
4505	9907	100027
4506	9909	100023
4507	9911	100022
4508	9913	100020
4509	9916	100018
4510	9918	100016
4511	9920	100014
4512	9922	100011
4513	9924	100008
4514	9927	100006
4515	9929	100003
4516	9931	99999
4517	9933	99997
4518	9935	99995
4519	9937	99992
4520	9939	99990
4521	9941	99986
4522	9944	99984
4523	9946	99982
4524	9948	99979
4525	9950	99977
4526	9952	99975
4527	9955	99972
4528	9957	99970
4529	9959	99966
4530	9961	99963
4531	9963	99960
4532	9965	99958
4533	9967	99955
4534	9970	99953
4535	9972	99949
4536	9974	99947
4537	9976	99944
4538	9978	99942
4539	9980	99940
4540	9982	99937
4541	9985	99934
4542	9987	99932
4543	9989	99931
4544	9991	99928
4545	9993	99926
4546	9996	99924
4547	9998	99922
4548	10000	99919
4549	10002	99917
4550	10004	99914
4551	10006	99911
4552	10009	99908
4553	10011	99906
4554	10013	99904
4555	10015	99900
4556	10017	99898
4557	10019	99895
4558	10022	99893
4559	10024	99889
4560	10026	99885
4561	10028	99883
4562	10030	99881
4563	10032	99879
4564	10034	99877
4565	10037	99873
4566	10038	99868
4567	10041	99867
4568	10043	99864
4569	10045	99862
4570	10047	99859
4571	10049	99857
4572	10052	99854
4573	10054	99850
4574	10056	99847
4575	10058	99845
4576	10060	99842
4577	10062	99840
4578	10064	99838
4579	10067	99835
4580	10069	99833
4581	10071	99831
4582	10073	99829
4583	10075	99826
4584	10078	99824
4585	10080	99822
4586	10082	99820
4587	10084	99818
4588	10086	99815
4589	10089	99813
4590	10091	99811
4591	10093	99808
4592	10095	99805
4593	10097	99803
4594	10099	99801
4595	10102	99798
4596	10104	99796
4597	10106	99793
4598	10108	99791
4599	10110	99789
4600	10113	99787
4601	10115	99785
4602	10117	99782
4603	10119	99781
4604	10121	99777
4605	10123	99775
4606	10126	99773
4607	10128	99771
4608	10130	99768
4609	10132	99766
4610	10134	99764
4611	10136	99760
4612	10139	99758
4613	10141	99756
4614	10143	99755
4615	10145	99750
4616	10147	99748
4617	10149	99745
4618	10152	99744
4619	10154	99743
4620	10156	99741
4621	10158	99738
4622	10160	99734
4623	10163	99732
4624	10165	99729
4625	10167	99727
4626	10169	99724
4627	10171	99721
4628	10173	99719
4629	10176	99717
4630	10178	99715
4631	10180	99712
4632	10182	99711
4633	10184	99708
4634	10187	99706
4635	10189	99704
4636	10191	99702
4637	10193	99700
4638	10196	99698
4639	10198	99696
4640	10200	99694
4641	10202	99692
4642	10204	99690
4643	10207	99689
4644	10209	99686
4645	10211	99682
4646	10213	99680
4647	10215	99677
4648	10217	99675
4649	10220	99672
4650	10222	99670
4651	10224	99668
4652	10226	99666
4653	10228	99664
4654	10230	99660
4655	10232	99656
4656	10235	99654
4657	10237	99652
4658	10239	99648
4659	10241	99646
4660	10243	99644
4661	10245	99641
4662	10248	99639
4663	10250	99637
4664	10252	99634
4665	10254	99632
4666	10256	99630
4667	10259	99628
4668	10261	99625
4669	10263	99621
4670	10265	99619
4671	10267	99617
4672	10269	99615
4673	10272	99613
4674	10274	99610
4675	10276	99607
4676	10278	99605
4677	10280	99603
4678	10283	99601
4679	10285	99598
4680	10287	99596
4681	10289	99592
4682	10291	99590
4683	10293	99588
4684	10296	99586
4685	10298	99584
4686	10300	99582
4687	10302	99579
4688	10304	99577
4689	10306	99575
4690	10309	99573
4691	10311	99571
4692	10313	99569
4693	10315	99567
4694	10318	99564
4695	10320	99563
4696	10322	99560
4697	10324	99557
4698	10326	99555
4699	10328	99553
4700	10331	99550
4701	10333	99546
4702	10335	99544
4703	10337	99542
4704	10339	99539
4705	10341	99537
4706	10343	99534
4707	10346	99531
4708	10348	99528
4709	10350	99526
4710	10352	99523
4711	10354	99520
4712	10356	99518
4713	10358	99514
4714	10361	99512
4715	10363	99510
4716	10365	99508
4717	10367	99506
4718	10369	99504
4719	10372	99501
4720	10374	99498
4721	10376	99495
4722	10378	99493
4723	10380	99491
4724	10382	99489
4725	10385	99487
4726	10387	99485
4727	10389	99482
4728	10391	99479
4729	10393	99477
4730	10396	99475
4731	10398	99471
4732	10400	99469
4733	10402	99467
4734	10404	99465
4735	10406	99463
4736	10409	99461
4737	10411	99458
4738	10413	99456
4739	10415	99454
4740	10417	99451
4741	10419	99448
4742	10421	99444
4743	10424	99441
4744	10426	99438
4745	10428	99435
4746	10430	99433
4747	10432	99430
4748	10434	99426
4749	10436	99424
4750	10439	99422
4751	10441	99421
4752	10443	99417
4753	10445	99415
4754	10447	99413
4755	10449	99411
4756	10452	99409
4757	10454	99407
4758	10456	99404
4759	10458	99401
4760	10461	99400
4761	10463	99398
4762	10465	99396
4763	10467	99394
4764	10469	99392
4765	10472	99389
4766	10474	99387
4767	10476	99384
4768	10478	99383
4769	10480	99380
4770	10482	99377
4771	10484	99374
4772	10487	99372
4773	10489	99370
4774	10491	99368
4775	10493	99365
4776	10495	99361
4777	10497	99359
4778	10500	99357
4779	10502	99354
4780	10504	99351
4781	10506	99349
4782	10508	99346
4783	10510	99344
4784	10513	99342
4785	10515	99340
4786	10517	99336
4787	10519	99333
4788	10521	99330
4789	10523	99327
4790	10525	99325
4791	10528	99323
4792	10530	99321
4793	10532	99317
4794	10534	99315
4795	10536	99313
4796	10538	99309
4797	10540	99306
4798	10543	99304
4799	10545	99302
4800	10547	99299
4801	10549	99297
4802	10551	99294
4803	10553	99291
4804	10556	99289
4805	10558	99286
4806	10560	99282
4807	10562	99279
4808	10564	99277
4809	10566	99274
4810	10568	99272
4811	10571	99270
4812	10573	99268
4813	10575	99266
4814	10577	99264
4815	10580	99262
4816	10582	99259
4817	10584	99256
4818	10586	99252
4819	10588	99250
4820	10590	99246
4821	10592	99243
4822	10594	99241
4823	10596	99238
4824	10599	99236
4825	10601	99234
4826	10603	99232
4827	10605	99230
4828	10607	99227
4829	10610	99225
4830	10612	99220
4831	10614	99218
4832	10616	99215
4833	10618	99214
4834	10620	99212
4835	10623	99211
4836	10625	99209
4837	10627	99207
4838	10629	99205
4839	10632	99203
4840	10634	99201
4841	10636	99198
4842	10638	99194
4843	10640	99191
4844	10642	99189
4845	10644	99187
4846	10647	99185
4847	10649	99182
4848	10651	99180
4849	10653	99178
4850	10655	99176
4851	10658	99174
4852	10660	99172
4853	10662	99169
4854	10664	99167
4855	10666	99164
4856	10669	99162
4857	10671	99159
4858	10673	99158
4859	10675	99154
4860	10677	99152
4861	10679	99151
4862	10682	99149
4863	10684	99146
4864	10686	99144
4865	10688	99142
4866	10690	99140
4867	10693	99137
4868	10695	99135
4869	10697	99133
4870	10699	99131
4871	10701	99129
4872	10704	99127
4873	10706	99124
4874	10708	99121
4875	10710	99120
4876	10712	99117
4877	10715	99115
4878	10717	99112
4879	10719	99109
4880	10721	99107
4881	10723	99105
4882	10725	99103
4883	10728	99101
4884	10730	99098
4885	10732	99095
4886	10734	99093
4887	10736	99091
4888	10739	99089
4889	10741	99087
4890	10743	99085
4891	10745	99083
4892	10747	99081
4893	10750	99079
4894	10752	99077
4895	10754	99075
4896	10756	99072
4897	10758	99069
4898	10761	99067
4899	10763	99064
4900	10765	99061
4901	10767	99059
4902	10769	99057
4903	10771	99055
4904	10774	99053
4905	10776	99051
4906	10778	99049
4907	10780	99046
4908	10782	99043
4909	10784	99041
4910	10786	99037
4911	10789	99034
4912	10791	99030
4913	10793	99027
4914	10795	99024
4915	10797	99021
4916	10799	99017
4917	10801	99014
4918	10803	99011
4919	10805	99009
4920	10807	99005
4921	10810	99003
4922	10812	99001
4923	10814	98998
4924	10816	98995
4925	10818	98992
4926	10820	98989
4927	10822	98985
4928	10824	98983
4929	10826	98979
4930	10829	98976
4931	10831	98974
4932	10833	98973
4933	10835	98969
4934	10837	98968
4935	10840	98965
4936	10842	98963
4937	10844	98961
4938	10846	98958
4939	10848	98953
4940	10850	98949
4941	10852	98947
4942	10854	98945
4943	10856	98941
4944	10859	98939
4945	10861	98937
4946	10863	98934
4947	10865	98930
4948	10867	98929
4949	10869	98926
4950	10872	98924
4951	10874	98922
4952	10876	98918
4953	10878	98915
4954	10880	98913
4955	10882	98911
4956	10884	98908
4957	10887	98906
4958	10889	98903
4959	10891	98901
4960	10893	98899
4961	10895	98897
4962	10898	98895
4963	10900	98893
4964	10902	98890
4965	10904	98887
4966	10906	98885
4967	10909	98884
4968	10911	98880
4969	10913	98878
4970	10915	98874
4971	10917	98872
4972	10919	98870
4973	10921	98868
4974	10924	98866
4975	10926	98863
4976	10928	98861
4977	10930	98858
4978	10932	98855
4979	10934	98853
4980	10937	98851
4981	10939	98849
4982	10941	98846
4983	10943	98844
4984	10945	98842
4985	10948	98839
4986	10950	98837
4987	10952	98833
4988	10954	98830
4989	10956	98828
4990	10958	98826
4991	10960	98823
4992	10963	98821
4993	10965	98819
4994	10967	98816
4995	10969	98813
4996	10971	98812
4997	10973	98809
4998	10976	98806
4999	10978	98804
5000	10980	98802
5001	10982	98800
5002	10984	98797
5003	10987	98795
5004	10989	98792
5005	10991	98790
5006	10993	98788
5007	10995	98787
5008	10998	98785
5009	11000	98782
5010	11002	98780
5011	11004	98777
5012	11006	98775
5013	11008	98772
5014	11010	98769
5015	11013	98766
5016	11015	98762
5017	11017	98760
5018	11019	98756
5019	11021	98755
5020	11023	98752
5021	11025	98750
5022	11028	98748
5023	11030	98746
5024	11032	98743
5025	11034	98740
5026	11036	98737
5027	11038	98735
5028	11041	98734
5029	11043	98732
5030	11045	98729
5031	11047	98727
5032	11049	98724
5033	11052	98722
5034	11054	98720
5035	11056	98719
5036	11058	98716
5037	11060	98713
5038	11063	98711
5039	11065	98708
5040	11067	98706
5041	11069	98702
5042	11071	98700
5043	11073	98697
5044	11075	98693
5045	11077	98690
5046	11079	98687
5047	11082	98685
5048	11084	98683
5049	11086	98680
5050	11088	98679
5051	11090	98677
5052	11093	98673
5053	11095	98671
5054	11097	98669
5055	11099	98665
5056	11101	98662
5057	11103	98661
5058	11105	98657
5059	11107	98654
5060	11110	98652
5061	11112	98649
5062	11114	98647
5063	11116	98645
5064	11119	98644
5065	11121	98643
5066	11123	98640
5067	11125	98638
5068	11127	98635
5069	11130	98633
5070	11132	98631
5071	11134	98628
5072	11136	98625
5073	11138	98622
5074	11140	98619
5075	11142	98617
5076	11145	98615
5077	11147	98613
5078	11149	98611
5079	11151	98608
5080	11153	98605
5081	11155	98603
5082	11158	98601
5083	11160	98598
5084	11162	98596
5085	11164	98592
5086	11166	98590
5087	11168	98587
5088	11170	98584
5089	11173	98582
5090	11175	98579
5091	11177	98578
5092	11179	98575
5093	11181	98573
5094	11183	98569
5095	11185	98566
5096	11188	98563
5097	11190	98561
5098	11192	98558
5099	11194	98556
5100	11196	98554
5101	11198	98551
5102	11201	98549
5103	11203	98546
5104	11205	98544
5105	11207	98542
5106	11209	98539
5107	11211	98537
5108	11214	98534
5109	11216	98532
5110	11218	98530
5111	11220	98526
5112	11222	98524
5113	11225	98523
5114	11227	98521
5115	11229	98517
5116	11231	98515
5117	11233	98513
5118	11235	98511
5119	11238	98508
5120	11240	98506
5121	11242	98504
5122	11244	98501
5123	11246	98499
5124	11249	98497
5125	11251	98495
5126	11253	98491
5127	11255	98488
5128	11257	98486
5129	11259	98482
5130	11261	98479
5131	11263	98476
5132	11265	98474
5133	11268	98472
5134	11270	98470
5135	11272	98467
5136	11274	98465
5137	11276	98463
5138	11279	98461
5139	11281	98459
5140	11283	98456
5141	11285	98453
5142	11287	98451
5143	11289	98449
5144	11292	98445
5145	11294	98443
5146	11296	98441
5147	11298	98439
5148	11300	98436
5149	11302	98432
5150	11304	98430
5151	11307	98427
5152	11309	98423
5153	11311	98420
5154	11313	98418
5155	11315	98416
5156	11317	98413
5157	11319	98412
5158	11322	98408
5159	11324	98406
5160	11326	98404
5161	11328	98402
5162	11330	98398
5163	11332	98396
5164	11335	98395
5165	11337	98393
5166	11339	98390
5167	11341	98388
5168	11343	98385
5169	11345	98383
5170	11348	98380
5171	11350	98378
5172	11352	98375
